# Raw ESP32 log. Lines start with IMU, or GPS,
# Recommended: keep the robot stationary while logging.
IMU,1153611,-0.040701,-0.017358,9.824607,-0.001332,-0.003997,-0.000400
IMU,1153621,-0.038307,0.032322,9.757569,0.006528,0.001466,0.001732
IMU,1153631,-0.014365,-0.017358,9.774328,-0.001732,-0.001599,-0.001466
IMU,1153641,-0.019154,-0.022146,9.836577,-0.001199,0.000400,0.002798
IMU,1153651,-0.026336,-0.022146,9.817424,0.002931,-0.002798,-0.003464
IMU,1153661,-0.033519,0.001197,9.846154,-0.000266,-0.003997,0.000666
IMU,1153671,-0.055067,-0.034117,9.800665,0.001199,-0.001332,-0.002931
IMU,1153681,-0.062249,0.017957,9.764751,0.003198,-0.002132,0.001998
IMU,1153691,-0.026336,0.017957,9.831789,0.000933,-0.002798,-0.000666
IMU,1153701,-0.007183,-0.000599,9.836577,-0.001998,0.001332,-0.001199
IMU,1153711,-0.014365,0.003591,9.827001,0.000533,-0.002132,0.000400
IMU,1153721,-0.031125,-0.038906,9.776723,0.003464,-0.000799,0.000400
IMU,1153731,-0.026336,-0.029329,9.793482,-0.002132,-0.000400,0.002132
IMU,1153741,-0.026336,-0.014964,9.829395,-0.003730,0.002665,-0.004130
IMU,1153751,-0.009577,0.039504,9.846154,0.001732,-0.001865,0.001199
IMU,1153761,-0.009577,-0.002993,9.889250,0.002665,-0.001199,0.004930
IMU,1153771,-0.014365,-0.031723,9.752781,0.006528,-0.002398,-0.000533
